Id,PredictedPrice
2735,126027.8507699955
2736,183489.42978220165
2737,122664.98189287318
2738,153181.89601862826
2739,127892.48775451432
2740,127065.89849223652
2741,153538.93374813022
2742,151448.5950077247
2743,135896.89180877537
2744,120477.45381124997
2745,116190.90493445692
2746,127065.89849223652
2747,190049.81846074248
2748,121722.46374909626
2749,126879.4131364239
2750,132048.21436330158
2751,119581.64495624871
2752,213665.7389342669
2753,152747.08977610632
2754,260752.65501761736
2755,149679.5416190139
2756,109978.31035889931
2757,110086.04689949584
2758,123191.89789833433
2759,171922.6160589275
2760,166965.98543846374
2761,121782.06980698695
2762,142179.7270079159
2763,187576.6645093821
2764,180704.06584310503
2765,295787.53990468575
2766,165805.66493280843
2767,146257.26513108023
2768,151096.41812868972
2769,122020.78606536721
2770,115906.83579339192
2771,106078.01917230329
2772,114777.48732994094
2773,169373.67005437185
2774,157242.28379387484
2775,140101.81858557297
2776,138992.03020902796
2777,125243.30389336687
2778,126817.3121912147
2779,183331.80823182964
2780,128567.6826097309
2781,117262.68915929832
2782,118416.49066604782
2783,152150.01861492443
2784,111182.54688794778
2785,136017.11299902608
2786,110180.69459622656
2787,140450.16539316106
2788,117033.2814386439
2789,177003.32063377905
2790,161935.3825389724
2791,111182.54688794778
2792,127814.58487930936
2793,189741.4459517594
2794,122739.74608966218
2795,132870.6773727408
2796,115666.22931702854
2797,213403.25916054178
2798,158581.0291324265
2799,133261.5468512545
2800,115836.23371251328
2801,112496.60663993639
2802,139400.90704656343
2803,180658.88133776572
2804,155101.5262060739
2805,128567.6826097309
2806,119289.28597006989
2807,148639.3522597169
2808,116990.0078056465
2809,122544.93488261457
2810,116703.98497925329
2811,160769.81185881613
2812,115623.46115829513
2813,148274.38163156837
2814,146973.4938532992
2815,118881.18381711477
2816,190020.3249297278
2817,141291.11811922392
2818,115326.96866905461
2819,228943.99771577137
2820,152490.18261887698
2821,122020.78606536721
2822,188612.12099245377
2823,489704.41372665577
2824,169001.8355163068
2825,143978.72097836554
2826,116589.7717436107
2827,138910.82058527868
2828,279765.1151416758
2829,177895.18169214894
2830,223544.012142425
2831,158795.09295516944
2832,194401.60154851322
2833,216940.88590064878
2834,216330.47948679805
2835,173529.26647530645
2836,194908.29633321994
2837,155353.60105742444
2838,134923.52340284784
2839,185868.7985389749
2840,158193.32256657927
2841,210068.3877616651
2842,213176.44112213625
2843,155353.60105742444
2844,147497.25543450902
2845,106078.01917230329
2846,211409.6081614438
2847,210686.35195662643
2848,190772.77156174037
2849,203513.2136203605
2850,263771.2965838174
2851,217951.05226953444
2852,230546.16501991046
2853,212264.64350613396
2854,131158.69953065843
2855,155505.7879703941
2856,208837.89170818293
2857,196344.87872810217
2858,151448.5950077247
2859,159047.5314893406
2860,115768.55345097468
2861,137958.55641374932
2862,207512.9867379609
2863,121350.90751601385
2864,277006.02701041306
2865,131110.20295465743
2866,181790.56148898113
2867,109883.83651478395
2868,151596.95651328965
2869,159690.79109372527
2870,162669.94047622703
2871,138856.00460971764
2872,110504.81630231443
2873,129594.2372945213
2874,168258.83201601682
2875,133915.5528341658
2876,143345.72966600832
2877,145537.82549536845
2878,157131.59413650588
2879,161321.71169900201
2880,116946.7501732881
2881,168176.47797409864
2882,203731.90718695824
2883,159847.2267885586
2884,173105.0137362036
2885,190165.6536551712
2886,219093.9335854807
2887,125090.77199612478
2888,130357.82093463851
2889,107792.79985285513
2890,106169.22092285378
2891,157285.52280039852
2892,110843.1636136218
2893,139712.5676768233
2894,122664.98189287318
2895,209907.84893426616
2896,196771.97965041207
2897,174466.28610027226
2898,159300.37132818904
2899,163388.26434498117
2900,142388.7005232011
2901,173991.89761921635
2902,174701.79295974158
2903,205559.78678074686
2904,193641.70759477356
2905,172343.9709301843
2906,171733.79718737115
2907,149094.46115790243
2908,106598.61690535754
2909,158367.2538785515
2910,117881.76511770168
2911,134396.12255411828
2912,135233.2095222821
2913,134396.12255411828
2914,134396.12255411828
2915,134396.12255411828
2916,134396.12255411828
2917,113339.34012484952
2918,111728.1960461496
2919,237534.95585237286
